-2.98133,0.449039,0.170318,169000
-2.86877,0.323381,0.167578,0
-2.89628,0.491149,-0.159511,526000
-2.89064,0.498114,-0.203224,313000
-2.86673,0.335365,0.137359,0
-2.8698,0.42429,-0.080706,426000
-2.86498,0.454524,-0.156619,365000
-2.92145,0.386851,0.156554,27200
-2.91039,0.376758,0.152922,2450
-2.88043,0.549984,-0.355886,136000
-2.91447,0.520025,-0.198128,181000
-2.90126,0.453903,-0.0674348,578000
-2.90199,0.44852,-0.0517895,615000
-2.94164,0.487868,-0.0307835,324000
-2.96594,0.444347,0.138525,410000
-2.90704,0.394361,0.107937,67000
-2.90777,0.388291,0.123449,31900
-2.95839,0.409737,0.196059,21600
-2.87795,0.507075,-0.254063,300000
-2.88818,0.502047,-0.216648,316000
-2.90202,0.493987,-0.167304,456000
-2.88102,0.428451,-0.0607006,521000
-2.87912,0.386876,0.0405474,53500
-2.90227,0.508756,-0.20032,192000
-2.92248,0.488545,-0.0915781,495000
-2.88639,0.526443,-0.280342,140000
-2.90064,0.361242,0.164092,0
-2.95054,0.43933,0.106669,280000
-2.89614,0.539465,-0.291997,124000
-2.97477,0.429047,0.211498,5970
-2.8896,0.396911,0.045003,150000
-2.89151,0.438584,-0.056226,593000
-2.9719,0.417075,0.213344,10900
-2.8701,0.364308,0.0670392,1220
-2.90651,0.480231,-0.123241,564000
-2.86469,0.347348,0.107139,0
-2.9273,0.461256,-0.0150932,822000
-2.86893,0.484016,-0.227666,293000
-2.87171,0.465668,-0.181992,311000
-2.89598,0.38417,0.104286,31600
-2.94357,0.406742,0.163761,92200
-2.91636,0.517163,-0.183661,197000
-2.91766,0.514381,-0.168345,177000
